"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"1996.0","12","29","sun","0890","2168","0073","9190","2849","4536","8749","2732","6249","6806","2333","0235","2905","4512","8946","8187","1936","2806","7765","2077","7123","4599","4523"
"1997.0","01","01","wed","4102","5257","0061","2883","9420","2814","5192","2992","4506","7967","7593","2462","6841","6639","3777","3665","0932","1143","5409","7242","4931","9824","0935"
"1997.0","01","04","sat","4269","4272","5817","1754","1517","1318","0455","1816","2875","7592","0736","9741","3927","6747","5038","4084","4570","9945","5184","4569","2710","0878","6316"
"1997.0","01","05","sun","1944","7083","1181","0464","6333","7546","8118","2514","7552","0637","4796","6851","8353","1999","3355","7827","5837","5805","8095","5185","1810","0423","1669"
"1997.0","01","08","wed","4375","8116","7274","6201","3385","0879","2932","4254","3805","4163","5194","1484","2012","1855","2245","0283","9752","1419","6279","9341","9917","4011","4822"
"1997.0","01","11","sat","2175","7129","4984","2039","3756","0830","5516","4291","2778","3766","8416","8234","8046","3833","4391","7239","5670","6876","9018","4790","3436","3015","6985"
"1997.0","01","12","sun","9293","5949","9355","2918","3050","0477","0344","9733","4397","0062","9805","2680","0095","0456","3638","1051","1459","9078","3807","2505","9234","9043","4165"
"1997.0","01","15","wed","0014","9223","5469","3929","3389","7483","4329","8787","0003","3620","8449","0780","6912","5295","6803","0851","8106","2157","8954","0848","3496","3501","0971"
"1997.0","01","18","sat","0367","4575","3080","5182","2235","8702","7045","7532","0007","1907","5644","0482","2027","4920","0762","2529","1905","5819","1793","5803","9142","9715","2299"
"1997","01","19","sun","0517","9991","8598","9501","2005","6977","6634","1589","8527","8042","5391","9055","0580","5214","4078","2195","5612","2252","2126","6945","5667","6588","0095"
"1997.0","01","22","wed","5026","4256","2468","7800","3620","3762","5566","5155","1467","4317","4860","9055","8715","4754","1836","4022","5746","0149","6734","7542","2792","5710","4075"
"1997.0","01","25","sat","6769","5002","5229","1903","4100","1373","5205","1734","2573","1925","7590","7949","1970","3294","7389","9612","5466","5453","2927","2816","8008","7314","9526"
"1997.0","01","26","sun","0015","3931","1228","6088","7999","8393","6260","6680","9811","7742","7056","6420","0924","7901","6565","7241","9796","5800","7548","9932","5320","2449","8362"
"1997.0","01","29","wed","3810","5440","2432","8455","8514","7030","2232","2595","0898","2886","0107","6125","8549","9801","6418","9713","9946","9876","1237","5661","6002","1774","4308"
"1997.0","02","01","sat","7182","7298","8015","4333","5397","9314","4257","8628","1048","1422","3167","2212","7407","7538","7885","4899","7906","9128","5519","5964","9716","7664","8104"
"1997.0","02","02","sun","2382","5987","3298","8611","3595","2687","5305","8372","4641","8766","1404","9525","0869","8594","9792","5608","4794","3150","5623","5745","2409","9207","9782"
"1997.0","02","05","wed","3529","6074","4617","5100","7662","0558","9024","3062","3620","9752","3973","0411","4053","9332","6827","5407","6425","6979","6903","5503","9548","4844","7021"
"1997.0","02","08","sat","1452","7217","8220","4491","5910","0176","9391","7104","6432","7010","7209","3617","1166","8566","5509","9222","2795","1073","2622","4703","4940","2744","1078"
"1997.0","02","09","sun","2269","9926","2272","0349","8071","9649","3162","4691","2272","8191","4622","7059","7032","7095","6748","6627","9439","3412","2693","2473","5749","0870","1790"
"1997.0","02","12","wed","2335","7022","7429","3897","1914","9047","3552","2934","9288","7958","8411","5424","2367","6906","8922","4065","9456","5760","4966","2529","3134","8176","0362"
"1997.0","02","15","sat","2414","0998","7930","9053","7076","5409","9000","6156","7455","9837","3012","5540","1692","5906","1679","3795","8204","4014","5350","6591","2174","2373","7651"
"1997.0","02","16","sun","8659","1541","1197","9192","8668","7648","0478","0464","5467","0073","4108","8780","4176","6640","0784","9716","8995","3791","1350","6560","9663","6323","9971"
"1997.0","02","19","wed","6623","9051","2467","7111","2873","6222","2152","2781","5508","7595","2107","8814","2498","7259","9272","4367","4858","4841","5831","4374","3556","4243","3848"
"1997.0","02","22","sat","9026","7208","4578","7923","1214","7539","5827","3950","5773","5207","3170","4808","5741","0026","7006","3282","1332","4788","8150","8112","9374","8082","8754"
"1997.0","02","23","sun","8636","7105","2654","4281","0562","4052","5905","8602","1219","7418","4502","3013","4901","7644","8319","8819","2613","0108","0116","4704","7413","7138","0456"
"1997.0","02","26","wed","9004","5970","4035","5732","8469","9786","3736","8920","9135","8042","9280","4795","1580","1896","4123","4545","0277","6862","6265","4125","6600","0396","7981"
"1997.0","03","01","sat","6630","2465","5275","0449","5012","9784","0028","8256","5302","8345","0672","0049","3610","2652","9321","5384","1065","0287","3502","1831","5061","2964","5435"
"1997.0","03","02","sun","9046","6618","4770","0375","0009","7881","0534","9009","5782","2877","2661","4229","0480","6850","3505","6616","5228","9403","7429","0208","9678","9679","3813"
"1997.0","03","05","wed","9531","2292","6060","8502","7894","4950","1953","4314","7700","6575","0032","0538","4028","7522","8441","6108","9518","7126","3420","3196","4469","3729","8080"
"1997.0","03","08","sat","0341","6290","4574","5438","8449","2825","1854","2490","3793","7586","3374","4403","2176","9163","7124","3074","8086","3807","2116","3451","3452","7988","0600"
"1997.0","03","09","sun","4584","2183","8168","0470","9406","3065","9266","6201","3343","7639","4409","4485","8860","2957","2262","3807","3028","6846","0848","2439","0009","1637","9655"
"1997.0","03","12","wed","7933","7403","3282","0484","8815","2577","3275","3190","1586","4438","6814","6062","0969","4470","0689","5126","8341","6923","2102","1665","1190","1782","5539"
"1997.0","03","15","sat","8915","7552","8446","5366","2666","5109","2199","5933","4369","0319","8390","3174","2345","8465","7912","1312","5678","3296","1959","3135","7806","3249","4899"
"1997.0","03","16","sun","3919","8046","7026","9031","6561","8899","3957","7760","7130","0713","9423","0149","8159","2539","6003","9570","6307","2952","5883","7884","8132","4746","7843"
"1997.0","03","19","wed","4897","5770","3973","2777","3753","2367","8077","9373","7428","8383","3276","4228","8811","0254","1621","9122","7535","9925","3617","1432","7967","2976","1851"
"1997.0","03","22","sat","0322","6484","3375","0947","7469","7583","7390","9614","4563","6890","8801","1895","1466","3210","1770","8666","4851","3142","2433","1742","7339","8245","1207"
"1997.0","03","23","sun","5821","3229","7877","5067","0448","8371","2228","8034","6128","0900","7886","2697","1369","9341","4237","4733","1003","5123","3291","4255","2906","1724","6463"
"1997.0","03","26","wed","8556","0927","7828","5738","3146","2878","2428","8598","8556","2289","2526","9415","2444","1083","9686","2740","5147","9856","8685","1035","6321","4509","7537"
"1997.0","03","29","sat","1314","0078","6476","3968","1843","6492","0981","4294","0672","5931","7721","6633","3591","2563","9733","0668","0256","3393","3243","8228","6462","1816","6403"
"1997.0","03","30","sun","6706","6999","5416","2047","0329","2494","6930","4910","4704","5446","7871","3545","2788","0239","4034","5796","7247","0840","0324","4233","6804","0792","2655"
"1997.0","04","02","wed","2361","4450","8582","4092","6004","4637","3394","8098","1714","9285","8381","3048","2715","3338","1576","2260","5409","3645","4330","5245","4530","8056","4394"
"1997.0","04","05","sat","5451","3768","8454","2858","5477","8299","5884","8460","0861","6138","4884","8765","8391","7657","1529","8618","6555","9672","9371","9027","2070","4895","7412"
"1997.0","04","06","sun","8520","3302","8924","7810","7085","0801","6388","3259","8545","6633","1066","3146","8301","0154","8445","5903","8664","2831","6566","5574","1590","6135","6155"
"1997.0","04","09","wed","4108","6979","9334","4416","2104","7150","0843","7574","4515","5490","8431","9597","0007","7660","8055","6894","6750","4033","0932","8103","1613","4560","8204"
"1997.0","04","12","sat","7914","1261","6255","1502","6925","0378","9990","8881","9030","9179","1874","9856","3895","5884","9255","6703","0845","2592","3185","4599","4520","4521","6005"
"1997.0","04","13","sun","6766","6977","9211","0971","7440","9452","4439","4904","9554","7292","7662","5694","5741","4729","6642","0562","8126","9602","0682","4937","4255","3816","4188"
"1997","04","16","wed","2878","3707","3142","0862","9527","8920","7574","7552","7434","6069","4553","4306","2262","8255","1761","9447","8632","9490","7418","4184","7227","8053","9899"
"1997.0","04","19","sat","3595","4127","0095","5205","5914","1069","4217","4472","6649","9515","0568","9259","7141","7567","4267","7118","5428","3207","2165","1249","5284","1161","6337"
"1997.0","04","20","sun","6143","6298","7367","5299","2916","2524","8548","7879","4776","6078","6190","4386","4080","2931","5243","9024","5074","5555","6646","3814","1233","2140","0831"
"1997.0","04","23","wed","1934","1149","9315","1391","7896","9748","4992","0604","2458","7602","8630","9508","2829","8605","0082","1478","2946","1292","2604","4841","2274","4893","9045"
"1997.0","04","26","sat","3494","5221","6597","6436","4835","4698","3887","2450","3069","1835","3597","6914","8312","2938","4655","3635","4817","1047","4907","0587","8945","2976","4271"
"1997.0","04","27","sun","6003","8781","8105","4172","0046","3651","9840","5191","2963","4021","4843","8112","6377","1586","1125","5701","0487","7493","8632","7498","3818","4721","7704"
"1997.0","04","30","wed","8735","7738","9348","9082","2396","1389","5292","2284","5120","2250","8435","7699","8500","5060","2796","6619","7684","5471","5849","8792","0133","9339","7643"
"1997.0","05","03","sat","8957","3028","5379","8774","3131","8556","2266","7017","6281","9107","7229","6504","6257","5355","3994","8891","2889","0239","2831","8553","1590","6378","3179"
"1997.0","05","04","sun","9969","7283","8930","5250","4363","9208","2640","5151","4784","2707","0284","9178","0187","1781","7427","4673","4065","5319","0452","4660","4872","9642","6415"
"1997.0","05","07","wed","8643","7796","2713","3369","6413","6960","9524","9975","4948","8984","7746","6137","9293","0339","5660","0346","3238","5899","0073","2283","4673","0040","1364"
"1997.0","05","10","sat","5451","7966","9770","5784","6249","0511","7011","1427","9882","5427","3164","2868","2934","0135","3341","1603","1934","4090","9707","7272","9958","1436","8680"
"1997.0","05","11","sun","1866","3428","0150","2043","0249","7837","9921","3840","8952","6123","9574","7709","6888","9520","5822","5382","2339","7433","6868","8028","4493","9255","6755"
"1997.0","05","14","wed","3169","2595","6051","9363","2806","1612","8617","8833","4172","1053","0846","5180","0348","6576","8367","7156","4914","9012","8146","6936","8213","8009","6298"
"1997.0","05","17","sat","9543","0693","3338","8830","0045","1974","2605","0353","2181","1875","6903","9598","4658","4222","0389","7407","7960","3652","8933","9988","2214","6701","5275"
"1997.0","05","18","sun","3831","0812","2919","9150","1756","3998","2112","9158","3790","2050","7432","2770","1508","1092","6251","2792","2305","0990","3616","8429","3199","5195","7890"
"1997.0","05","21","wed","3896","6194","3091","1290","6027","0522","5987","7933","6502","4118","8802","7675","4614","5260","0860","9036","3301","9114","6160","1465","9918","0619","0416"
"1997.0","05","24","sat","7717","1706","9630","7943","4099","8115","4289","1935","2568","4319","7159","9140","2309","0818","9648","3161","5338","6400","4367","1141","7288","2434","6642"
"1997.0","05","25","sun","6338","6250","9678","9385","1700","0938","6620","6238","5640","4344","8693","2341","8575","9040","0733","7624","3420","0241","4035","0299","3052","3749","3269"
"1997.0","05","28","wed","9306","3136","6737","3811","4050","1954","2589","3988","9632","3391","9237","0192","9885","8424","4012","2418","4242","4526","9593","5982","6849","5095","0408"
"1997.0","05","31","sat","9813","0495","7708","9893","2978","1825","4307","6688","2766","4531","5845","8323","4230","4591","1678","7729","5050","4908","7960","2527","2907","4721","2710"
"1997.0","06","01","sun","9079","9502","4189","5938","1595","4649","9257","7940","9374","4492","8662","5785","4836","5567","0160","8305","3750","6346","0219","8499","3865","1382","7940"
"1997.0","06","04","wed","1524","7409","6410","4577","7195","5007","6467","4101","2266","4314","0335","3967","5079","3580","0675","2944","3472","0042","6211","6083","8649","4984","3411"
"1997.0","06","07","sat","0246","5039","7793","2725","0352","5467","4654","7336","3643","8106","1264","9169","6290","2323","4842","1643","6768","3814","1589","5341","9870","9921","5375"
"1997.0","06","08","sun","7326","2097","4516","3754","1663","9508","7645","8646","1744","1481","0829","8686","2868","7221","5926","4225","6901","6842","0859","4119","5182","1842","9347"
"1997.0","06","11","wed","0852","9787","5038","1274","4427","6264","2347","5604","0273","6464","7551","6599","4505","9021","9741","5841","5550","0076","2060","5210","8258","1781","0602"
"1997.0","06","14","sat","8354","5607","5637","8051","4294","0152","6645","9607","0835","5149","2582","0110","9635","4667","9229","2919","1174","5628","5100","3347","6034","5679","7020"
"1997.0","06","15","sun","8447","9054","2947","9943","6501","0196","3704","7663","3041","3590","9180","2596","4401","3216","3515","4178","2002","1342","4544","3650","0213","4239","5583"
